2089952598,scam,1,10
2093171047,scam,1,10
2093195395,scam,1,10
2093304107,scam,1,10
2094931590,scam,1,10
2095127779,scam,1,10
2095836806,scam,1,10
2095899877,scam,1,10
2096271354,scam,1,10
2096741402,scam,1,10
2096972527,scam,1,10
2097139728,scam,1,10
2097218627,scam,1,10
2099351981,scam,1,10
2102089371,scam,1,10
2102244735,scam,1,10
2102259082,scam,1,10
2102397797,scam,1,10
2102397837,scam,1,10
2103382413,scam,1,10
2103615383,scam,1,10
2104339827,scam,1,10
2104368099,scam,1,10
2104481971,scam,1,10
2104601674,scam,1,10
2104635826,scam,1,10
2104785842,scam,1,10
2104923,scam,1,10
2105001164,scam,1,10
2105065240,scam,1,10
2105414792,scam,1,10
2105802263,scam,1,10
2105881682,scam,1,10
2105952154,scam,1,10
2105965071,scam,1,10
2106076953,scam,1,10
2106342228,scam,1,10
2106880724,scam,1,10
2107339373,scam,1,10
2107612709,scam,1,10
2107910568,scam,1,10
2108307570,scam,1,10
2108641415,scam,1,10
2108676739,scam,1,10
2109160849,scam,1,10
2109427621,scam,1,10
210948603,scam,1,10
2109723371,scam,1,10
2109727463,scam,1,10
2109728299,scam,1,10
2123080173,scam,1,10
2124089078,scam,1,10
2124334195,scam,1,10
2124795212,scam,1,10
2127471125,scam,1,10
2128612706,scam,1,10
2132218549,scam,1,10
2132235426,scam,1,10
2132700350,scam,1,10
2132772294,scam,1,10
2132776941,scam,1,10
2133402429,scam,1,10
2133714342,scam,1,10
2133719359,scam,1,10
2133942774,scam,1,10
2134235703,scam,1,10
2134236786,scam,1,10
2134322678,scam,1,10
2134613659,scam,1,10
2134658069,scam,1,10
2134688191,scam,1,10
2134980781,scam,1,10
2134981813,scam,1,10
2135134001,scam,1,10
2135675737,scam,1,10
2136067405,scam,1,10
2136156243,scam,1,10
2136409195,scam,1,10
2136474640,scam,1,10
2136575641,scam,1,10
2136722492,scam,1,10
2137235823,scam,1,10
2137289672,scam,1,10
2137530975,scam,1,10
2137889330,scam,1,10
2139151143,scam,1,10
2142068537,scam,1,10
2142069777,scam,1,10
2142143018,scam,1,10
2142148892,scam,1,10
2142149027,scam,1,10
2142165143,scam,1,10
2142190777,scam,1,10
2142476521,scam,1,10
2142514275,scam,1,10
2143080864,scam,1,10
2143260347,scam,1,10
2143824871,scam,1,10
2144160358,scam,1,10
2144329819,scam,1,10
2144553575,scam,1,10
2144867195,scam,1,10
2144948193,scam,1,10
2145644358,scam,1,10
2146993126,scam,1,10
2147507523,scam,1,10
2147715735,scam,1,10
2148073395,scam,1,10
2148108386,scam,1,10
2148383705,scam,1,10
2148387425,scam,1,10
2148847423,scam,1,10
2148858245,scam,1,10
2149203095,scam,1,10
2149743796,scam,1,10
2149807817,scam,1,10
2149994928,scam,1,10
2152095636,scam,1,10
2152341852,scam,1,10
2152409110,scam,1,10
